Date,Open,High,Low,Close,Adj Close,Volume
2016-08-04,498.899994,503.899994,494.200012,499.950012,457.429413,793067
2016-08-05,502.000000,507.500000,493.299988,495.049988,452.946167,1681614
2016-08-08,496.000000,504.500000,496.000000,503.649994,460.814728,913042
2016-08-09,505.000000,505.799988,495.549988,502.500000,459.762543,1299439
2016-08-10,504.000000,504.000000,491.500000,497.200012,454.913330,1326514
2016-08-11,501.000000,501.899994,495.299988,500.100006,457.566620,1681953
2016-08-12,504.000000,504.000000,488.399994,493.350006,451.390747,3618973
2016-08-16,490.549988,491.750000,478.250000,482.950012,441.875275,2087382
2016-08-17,483.100006,487.000000,472.200012,474.649994,434.281128,913427
2016-08-18,477.649994,478.700012,468.250000,469.500000,429.569153,1005420
2016-08-19,470.000000,477.200012,470.000000,473.200012,432.954498,3664586
2016-08-22,472.000000,474.299988,465.000000,466.350006,426.687103,1107412
2016-08-23,466.700012,474.500000,461.500000,465.799988,426.183868,1617568
2016-08-24,467.000000,471.700012,463.500000,467.049988,427.327576,894108
2016-08-25,470.200012,470.950012,455.899994,458.100006,419.138702,1769817
2016-08-26,460.000000,463.700012,457.000000,459.950012,420.831390,857182
2016-08-29,462.700012,462.700012,448.549988,449.549988,411.315918,797904
2016-08-30,451.500000,464.700012,451.200012,462.950012,423.576263,981748
2016-08-31,462.000000,473.799988,461.549988,468.799988,428.928650,1779070
2016-09-01,470.000000,476.399994,466.299988,469.149994,429.248932,1046734
2016-09-02,469.950012,474.200012,465.950012,471.850006,431.719330,1070131
2016-09-06,470.000000,481.250000,467.399994,480.049988,439.221863,1553926
2016-09-07,481.200012,483.500000,470.149994,471.850006,431.719330,1254946
2016-09-08,465.000000,466.950012,455.000000,459.049988,420.007874,3145694
2016-09-09,458.000000,465.450012,451.299988,458.299988,419.321686,1469794
2016-09-12,454.000000,466.399994,453.000000,463.850006,424.399719,1746181
2016-09-14,466.700012,472.600006,463.649994,466.700012,427.007294,1321007
2016-09-15,469.000000,471.899994,460.799988,462.750000,423.393250,956858
